POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
441,1184,128,75.93888671478285,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
442,1216,128,76.25888671478285,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
443,1248,128,76.57888671478285,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
444,1280,128,76.89888671478285,40.794182744691355,False,False,64.0,64.0,-0.21424230933189392,0.2809680104255676,-0.00214385986328125,-0.002811431884765625,0.0035355740692466497,37.3260612487793,0.042520190446135836,0.05093278280907761,True,0.0,-9999,[],False,False,False,False
445,1312,128,77.21888671478285,40.794182744691355,False,False,64.0,64.0,-0.4065694212913513,0.14844165742397308,-0.00406646728515625,-0.001483917236328125,0.00432876031845808,69.94246673583984,0.00496859078657271,0.0055258995639628815,True,0.0,-9999,[],False,False,False,False
446,1344,128,77.53888671478285,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
447,1376,128,77.85888671478286,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
448,1408,128,78.17888671478285,40.794182744691355,False,False,64.0,64.0,0.2076071947813034,-16.23489187657833,0.002076071947811897,0.16234891876578672,0.16236219233292123,180.73264225171945,0.109197481467798,0.09477658178588387,False,0.0,-9999,[],False,True,False,True
449,1440,128,78.49888671478286,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
450,1472,128,78.81888671478285,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
451,1504,128,79.13888671478286,40.794182744691355,False,False,100.0,100.0,0.06962212920188904,-9.869886726140976,0.0006962212920171851,0.09869886726141175,0.09870132280153714,180.4041574248082,0.1388858649653851,0.13687837921600784,False,0.0,-9999,[],False,True,False,True
452,1536,128,79.45888671478285,40.794182744691355,False,False,100.0,100.0,-0.27954599261283875,1.4227320551872253,-0.0027954599261335034,-0.014227320551874811,0.014499353305731181,11.116172304921278,0.1449929026576613,0.15483932577657927,True,23.22154388371945,-9999,[],False,False,False,False
453,1568,128,79.77888671478286,40.794182744691355,False,False,100.0,100.0,0.42426571249961853,2.443519175052643,0.004242657124990501,-0.024435191750526997,0.024800780942648867,350.1499923065097,0.14231565338221722,0.1287737896061044,False,17.046259564224897,-9999,[],False,True,False,True
454,1600,128,80.09888671478285,40.794182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
455,1632,128,80.41888671478286,40.794182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
456,1664,128,80.73888671478285,40.794182744691355,False,False,100.0,100.0,0.13737455010414124,-6.753612235188484,0.0013737455010414124,0.067536122351882,0.06755009251681308,181.16528701729396,0.16481598360518504,0.18406949063249817,True,0.0,-9999,[],False,False,False,False
457,1696,128,81.05888671478286,40.794182744691355,False,False,100.0,100.0,-0.05855043977499008,-4.619309216737747,-0.0005855043977476271,0.046193092167378325,0.04619680269654698,179.27380625689005,0.1591927647278737,0.17183785898585197,True,6.722424285556642,-9999,[],False,False,False,False
530,800,160,72.09888671478285,40.474182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
531,832,160,72.41888671478286,40.474182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
532,864,160,72.73888671478285,40.474182744691355,False,False,64.0,64.0,0.30776938796043396,-0.42499080300331116,0.00307464599609375,0.00424957275390625,0.0052452185191214085,215.91127014160156,0.0548700612691522,0.05645232221363899,True,0.0,-9999,[],False,False,False,False
533,896,160,73.05888671478286,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
534,928,160,73.37888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
535,960,160,73.69888671478284,40.474182744691355,False,False,64.0,64.0,0.3806792199611664,-0.21737734973430634,0.00380706787109375,0.00217437744140625,0.004384254105389118,240.27255249023438,0.030760825496664184,0.026540567840382338,False,8.289709382717732,-9999,[],False,True,False,True
536,992,160,74.01888671478285,40.474182744691355,False,False,64.0,64.0,-0.41544803977012634,-27.571643471717834,-0.004154480397701832,0.2757164347171752,0.2757477326842874,179.1367356070376,0.02655664781713745,0.00583417439658464,False,0.0,-9999,[],False,True,False,True
537,1024,160,74.33888671478286,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
538,1056,160,74.65888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
539,1088,160,74.97888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
540,1120,160,75.29888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
541,1152,160,75.61888671478286,40.474182744691355,False,False,64.0,64.0,-21.31233248114586,-0.33450981974601746,-0.21312332481145546,0.003345098197456764,0.21314957485446642,90.899217730717,0.05650825140694476,0.07959011395955651,True,0.0,-9999,[],False,False,False,False
542,1184,160,75.93888671478285,40.474182744691355,False,False,64.0,64.0,0.1975865513086319,0.03646574169397354,0.00197601318359375,-0.0003662109375,0.00200966140255332,280.45660400390625,0.0021286448844917865,-0.0018356866275014987,False,0.0,-9999,[],False,True,False,True
543,1216,160,76.25888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
544,1248,160,76.57888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
545,1280,160,76.89888671478285,40.474182744691355,False,False,64.0,64.0,-0.22688138484954834,-0.30973559617996216,-0.00226593017578125,0.0030975341796875,0.003837858559563756,143.77723693847656,0.03760620224427477,0.045522672038233125,True,0.0,-9999,[],False,False,False,False
546,1312,160,77.21888671478285,40.474182744691355,False,False,64.0,64.0,0.2036253809928894,-0.2334820181131363,0.0020362538099334415,0.0023348201811330682,0.0030980178916033894,221.09247905948348,0.019072689768978877,0.02167539268681093,True,0.0,-9999,[],False,False,False,False
547,1344,160,77.53888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
548,1376,160,77.85888671478286,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
549,1408,160,78.17888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
550,1440,160,78.49888671478286,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
551,1472,160,78.81888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
552,1504,160,79.13888671478286,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
553,1536,160,79.45888671478285,40.474182744691355,False,False,64.0,64.0,-0.23102977871894836,0.1628565490245819,-0.00231170654296875,-0.001628875732421875,0.002827936317771673,54.819374084472656,0.08066279187372892,0.07906085065528659,False,0.0,-9999,[],False,True,False,True
554,1568,160,79.77888671478286,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
555,1600,160,80.09888671478285,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
556,1632,160,80.41888671478286,40.474182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
