geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER,shift_px,ncc_before,ncc_after,ncc_verified
POINT (72.73888671478285 22.234182744691356),6289,864,1984,72.73888671478285,22.234182744691356,False,False,64.0,64.0,-0.34133315086364746,-0.45260149240493774,-0.00341033935546875,0.00452423095703125,0.005665604956448078,142.97793579101562,0.11908798725504754,0.12033614801987322,True,3.6888612981981197,-9999,[],False,False,False,False,0.5668830838944503,0.21773822605609894,0.21773822605609894,True
POINT (79.45888671478285 22.234182744691356),6310,1536,1984,79.45888671478285,22.234182744691356,False,False,64.0,64.0,-0.3744594156742096,-0.3066152334213257,-0.00374603271484375,0.0030670166015625,0.004841420333832502,129.3113555908203,0.11552667972754499,0.11805401242659735,True,0.0,-9999,[],False,False,False,False,0.4839759863392858,-0.007294944021850824,-0.007294944021850824,True
POINT (80.41888671478286 22.234182744691356),6313,1632,1984,80.41888671478286,22.234182744691356,False,False,64.0,64.0,-0.23762671649456024,0.3881867825984955,-0.00237274169921875,-0.00388336181640625,0.004550868179649115,31.47268295288086,0.10864073743895583,0.11380668436210215,True,0.0,-9999,[],False,False,False,False,0.4551433121294409,-0.0005783144733868539,-0.0005783144733868539,True
POINT (83.29888671478285 22.234182744691356),6322,1920,1984,83.29888671478285,22.234182744691356,False,False,64.0,64.0,0.29516205191612244,-0.024896059185266495,0.00295257568359375,0.000247955322265625,0.002962969010695815,265.1786804199219,0.0670293648597707,0.07351655546253545,True,0.0,-9999,[],False,False,False,False,0.29621014610288426,0.010628066025674343,0.010628066025674343,True
POINT (85.21888671478285 22.234182744691356),6328,2112,1984,85.21888671478285,22.234182744691356,False,False,64.0,64.0,-0.4484756290912628,0.44155552983283997,-0.004486083984375,-0.00441741943359375,0.006295914761722088,45.445472717285156,0.15928059445282727,0.16491715121490624,True,9.582909290831282,-9999,[],False,False,False,False,0.6293660904551214,0.4548843502998352,0.4548843502998352,True
POINT (86.17888671478286 22.234182744691356),6331,2208,1984,86.17888671478286,22.234182744691356,False,False,64.0,64.0,-0.3156169056892395,-0.11547410488128662,-0.003156169056893532,0.0011547410488148557,0.003360778184514747,110.09595250366863,0.03799426885619472,0.04084083639752454,True,0.0,-9999,[],False,False,False,False,0.3360778184512996,-0.02087213285267353,-0.02087213285267353,True
POINT (87.77888671478286 22.234182744691356),6336,2368,1984,87.77888671478286,22.234182744691356,False,False,64.0,64.0,-0.3469436764717102,-0.19782711565494537,-0.0034694367647176705,0.00197827115655258,0.003993813745434619,119.69176748679078,0.15473258719625627,0.15704444027701042,True,0.0,-9999,[],False,False,False,False,0.3993813745432577,0.04628802463412285,0.04628802463412285,True
POINT (89.69888671478286 22.234182744691356),6342,2560,1984,89.69888671478286,22.234182744691356,False,False,64.0,64.0,0.3571872413158417,-0.13206778466701508,0.003571872413161259,0.0013206778466710034,0.0038082098826863514,249.70843658557837,0.02070938071328597,0.024664802209293922,True,0.0,-9999,[],False,False,False,False,0.380820988268339,-0.155350923538208,-0.155350923538208,True
POINT (71.45888671478285 21.914182744691356),6386,736,2016,71.45888671478285,21.914182744691356,False,False,64.0,64.0,0.08906269073486328,0.24622656404972076,0.0008906269073492012,-0.0024622656404957866,0.0026183904163551565,340.11441950481196,0.09329398174872652,0.09761654947136086,True,0.0,-9999,[],False,False,False,False,0.26183904163562993,0.18597356975078583,0.18597356975078583,True
POINT (72.41888671478286 21.914182744691356),6389,832,2016,72.41888671478286,21.914182744691356,False,False,64.0,64.0,-0.3725949227809906,-0.17203503847122192,-0.00372314453125,0.001720428466796875,0.004101424012333155,114.78379821777344,0.1664715168596559,0.1730583540889349,True,11.785948353725644,-9999,[],False,False,False,False,0.4103937511024835,-0.17723433673381805,-0.17723433673381805,True
POINT (78.81888671478285 21.914182744691356),6409,1472,2016,78.81888671478285,21.914182744691356,False,False,64.0,64.0,-0.3221496343612671,-0.29016202688217163,-0.0032196044921875,0.002902984619140625,0.004335109144449234,132.00955200195312,0.08897696990742363,0.09125835821849168,True,0.0,-9999,[],False,False,False,False,0.43356013281143385,0.03455384075641632,0.03455384075641632,True
POINT (79.77888671478286 21.914182744691356),6412,1568,2016,79.77888671478286,21.914182744691356,False,False,64.0,64.0,-0.32221344113349915,-0.18261732161045074,-0.0032196044921875,0.001827239990234375,0.003701980458572507,119.54280090332031,0.08436920174846667,0.08961801885723542,True,0.0,-9999,[],False,False,False,False,0.3703654786818903,0.013820791617035866,0.013820791617035866,True
POINT (88.09888671478285 21.914182744691356),6438,2400,2016,88.09888671478285,21.914182744691356,False,False,64.0,64.0,0.334932804107666,0.19796262681484222,0.00334930419921875,-0.001979827880859375,0.003890701336786151,300.5852966308594,0.1093099228519403,0.11177595807715038,True,6.169338685169208,-9999,[],False,False,False,False,0.38906192936710815,0.08799328655004501,0.08799328655004501,True
POINT (88.41888671478286 21.914182744691356),6439,2432,2016,88.41888671478286,21.914182744691356,False,False,64.0,64.0,0.10554907470941544,-0.22240473330020905,0.0010528564453125,0.002223968505859375,0.002460598014295101,205.3881378173828,0.1207612586971311,0.12157397650559382,True,0.0,-9999,[],False,False,False,False,0.2461797566136397,0.1163950189948082,0.1163950189948082,True
POINT (69.85888671478286 21.594182744691356),6482,576,2048,69.85888671478286,21.594182744691356,False,False,64.0,64.0,-0.2333976924419403,0.28992119431495667,-0.0023339769244188346,-0.0028992119431521246,0.0037219454825447836,38.83539972128174,0.07643847162959698,0.08113397123826219,True,0.0,-9999,[],False,False,False,False,0.37219454825431475,0.46101856231689453,0.46101856231689453,True
POINT (83.61888671478286 21.594182744691356),6525,1952,2048,83.61888671478286,21.594182744691356,False,False,64.0,64.0,0.27274128794670105,-0.32347407937049866,0.00272369384765625,0.00323486328125,0.004228811711072922,220.13633728027344,0.10148223536276668,0.10731873534532552,True,0.0,-9999,[],False,False,False,False,0.4231114394286888,0.022044571116566658,0.022044571116566658,True
POINT (86.17888671478286 21.594182744691356),6533,2208,2048,86.17888671478286,21.594182744691356,False,False,64.0,64.0,-0.20348231494426727,-0.257347971200943,-0.00203704833984375,0.002574920654296875,0.0032832578290253878,141.6669464111328,0.0910761118627401,0.09604928764957658,True,0.0,-9999,[],False,False,False,False,0.32807473352320105,0.11408885568380356,0.11408885568380356,True
POINT (86.49888671478286 21.594182744691356),6534,2240,2048,86.49888671478286,21.594182744691356,False,False,64.0,64.0,-0.448871374130249,-0.23372213542461395,-0.004486083984375,0.002338409423828125,0.005058963317424059,117.50547790527344,0.09664151775926072,0.1027213325453128,True,0.0,-9999,[],False,False,False,False,0.5060746457796711,0.21119166910648346,0.21119166910648346,True
POINT (90.01888671478285 21.594182744691356),6545,2592,2048,90.01888671478285,21.594182744691356,False,False,64.0,64.0,-0.42417240142822266,-0.3412010073661804,-0.004241943359375,0.00341033935546875,0.005442839115858078,128.8129425048828,0.11708884524969115,0.11937920768892434,True,0.0,-9999,[],False,False,False,False,0.5443715216293754,0.18353919684886932,0.18353919684886932,True
POINT (70.17888671478285 21.274182744691355),6584,608,2080,70.17888671478285,21.274182744691355,False,False,64.0,64.0,-0.2033797651529312,0.23697170615196228,-0.0020337976515349965,-0.0023697170615193386,0.0031228019211991523,40.637675530127304,0.05777624855764499,0.057844570042784184,True,0.0,-9999,[],False,False,False,False,0.3122801921195666,0.4651404917240143,0.4651404917240143,True
POINT (71.77888671478286 21.274182744691355),6589,768,2080,71.77888671478286,21.274182744691355,False,False,64.0,64.0,-0.3526187837123871,0.385343998670578,-0.0035247802734375,-0.00385284423828125,0.0052219233475625515,42.46085739135742,0.08319674905095496,0.08862509749752076,True,0.0,-9999,[],False,False,False,False,0.5223313162526575,-0.05287881940603256,-0.05287881940603256,True
POINT (81.69888671478286 21.274182744691355),6620,1760,2080,81.69888671478286,21.274182744691355,False,False,64.0,64.0,0.20631131529808044,0.27302658557891846,0.0020599365234375,-0.0027313232421875,0.003421032801270485,322.92364501953125,0.022107061845372256,0.022727378243978438,True,0.0,-9999,[],False,False,False,False,0.34221027929170456,-0.07798643410205841,-0.07798643410205841,True
POINT (89.05888671478286 21.274182744691355),6643,2496,2080,89.05888671478286,21.274182744691355,False,False,64.0,64.0,20.150094345211983,-0.19206804037094116,0.20150094345211755,0.0019206804037068537,0.20151009708028692,269.4538807293042,0.12258205679227531,0.1602646812413663,True,0.0,-9999,[],False,False,False,False,20.151009708028923,0.32232654094696045,0.4853585958480835,True
POINT (90.33888671478286 21.274182744691355),6647,2624,2080,90.33888671478286,21.274182744691355,False,False,100.0,100.0,-0.3657974302768707,0.273622989654541,-0.0036579743027687073,-0.0027362298965485365,0.004568121063028237,53.202857361006465,0.2515748176004977,0.2717769265988735,True,14.454902271175001,-9999,[],False,False,False,False,0.45681210630263636,0.3446238040924072,0.3446238040924072,True
POINT (70.81888671478285 20.954182744691355),6687,672,2112,70.81888671478285,20.954182744691355,False,False,64.0,64.0,-0.19661815464496613,0.3475804924964905,-0.0019683837890625,-0.003475189208984375,0.0039939298294484615,29.49582290649414,0.09302687171620015,0.0931105111877038,True,13.012533497163489,-9999,[],False,False,False,False,0.39933807419290074,0.3455250859260559,0.3455250859260559,True
POINT (71.45888671478285 20.954182744691355),6689,736,2112,71.45888671478285,20.954182744691355,False,False,64.0,64.0,0.338289737701416,-0.20939752459526062,0.003382897377008476,0.0020939752459554484,0.003978533271702652,238.24296057119201,0.18472527351925905,0.18561659668937786,True,2.8524639841275956,-9999,[],False,False,False,False,0.3978533271705989,-0.058132901787757874,-0.058132901787757874,True
POINT (72.41888671478286 20.954182744691355),6692,832,2112,72.41888671478286,20.954182744691355,False,False,64.0,64.0,-0.18044449388980865,0.2757723927497864,-0.00180816650390625,-0.002758026123046875,0.0032979045063257217,33.197689056396484,0.17143029177941457,0.17392390667800414,True,0.0,-9999,[],False,False,False,False,0.3295612658946613,-0.09027718007564545,-0.09027718007564545,True
POINT (82.33888671478286 20.954182744691355),6723,1824,2112,82.33888671478286,20.954182744691355,False,False,64.0,64.0,0.1970140039920807,0.38598936796188354,0.0019683837890625,-0.0038604736328125,0.0043333349749445915,332.9596252441406,0.10198901771366102,0.10541305624985509,True,0.0,-9999,[],False,False,False,False,0.4333616387598306,-0.04163799062371254,-0.04163799062371254,True
POINT (86.17888671478286 20.954182744691355),6735,2208,2112,86.17888671478286,20.954182744691355,False,False,64.0,64.0,-0.3624688684940338,-0.35092833638191223,-0.00362396240234375,0.003509521484375,0.005044783931225538,134.07322692871094,0.11925661258171913,0.12706066425564813,True,0.0,-9999,[],False,False,False,False,0.5045140016918477,0.08165934681892395,0.08165934681892395,True
POINT (71.45888671478285 20.634182744691355),6790,736,2144,71.45888671478285,20.634182744691355,False,False,64.0,64.0,-0.29295048117637634,-0.2517722547054291,-0.002929504811760353,0.0025177225470542908,0.0038627613524618116,130.67695716156084,0.17187311126710042,0.17412750450535014,True,11.74336384829401,-9999,[],False,False,False,False,0.38627613524643983,0.363589346408844,0.363589346408844,True
POINT (74.65888671478285 20.634182744691355),6800,1056,2144,74.65888671478285,20.634182744691355,False,False,64.0,64.0,-24.28360867500305,-0.21216420829296112,-0.24283608675003165,0.0021216420829262006,0.24284535489318493,90.50057652335266,0.006287250603640813,0.10253684615316935,True,0.0,-9999,[],False,False,False,False,24.284535489318383,0.07550572603940964,0.21312977373600006,True
POINT (82.65888671478285 20.634182744691355),6825,1856,2144,82.65888671478285,20.634182744691355,False,False,64.0,64.0,-0.3173952102661133,-0.12109710276126862,-0.0031739521026565853,0.0012109710276106966,0.003397119777056833,110.88355952819211,-0.0044157349049330896,-0.0035079658841249053,True,0.0,-9999,[],False,False,False,False,0.33971197770617906,-0.313053160905838,-0.313053160905838,True
POINT (84.89888671478286 20.634182744691355),6832,2080,2144,84.89888671478286,20.634182744691355,False,False,64.0,64.0,-0.053079232573509216,-0.2596956193447113,-0.0005307923257333869,0.0025969561934502394,0.002650645574903785,168.44840915089966,0.05828306777187033,0.05935433861616957,True,0.0,-9999,[],False,False,False,False,0.2650645574901063,0.034804023802280426,0.034804023802280426,True
POINT (86.49888671478286 20.634182744691355),6837,2240,2144,86.49888671478286,20.634182744691355,False,False,64.0,64.0,0.19366425275802612,0.19589704275131226,0.0019378662109375,-0.00196075439453125,0.0027567886281758547,315.3283996582031,0.21157118325827148,0.21462028595359994,True,0.0,-9999,[],False,False,False,False,0.2754659582508047,-0.11341100931167603,-0.11341100931167603,True
POINT (86.81888671478285 20.634182744691355),6838,2272,2144,86.81888671478285,20.634182744691355,False,False,64.0,64.0,0.18393757939338684,0.11290457844734192,0.00183868408203125,-0.001129150390625,0.0021577163133770227,301.54241943359375,0.05902489514874823,0.06152086806387332,True,0.0,-9999,[],False,False,False,False,0.21582510731485915,-0.24615414440631866,-0.24615414440631866,True
POINT (71.45888671478285 20.314182744691355),6891,736,2176,71.45888671478285,20.314182744691355,False,False,64.0,64.0,-0.20540036261081696,0.17529398202896118,-0.002054003626113854,-0.001752939820292454,0.0027003201494740954,49.52170084695276,0.16587210009640516,0.1689906291021885,True,12.729867150490577,-9999,[],False,False,False,False,0.2700320149467927,0.3983272314071655,0.3983272314071655,True
POINT (72.73888671478285 20.314182744691355),6895,864,2176,72.73888671478285,20.314182744691355,False,False,64.0,64.0,0.37927842140197754,0.3331502079963684,0.00379180908203125,-0.003330230712890625,0.005046607926487923,311.29541015625,0.12344678956140051,0.12934574892159775,True,2.4614668501646264,-9999,[],False,False,False,False,0.5048179692019684,-0.07454246282577515,-0.07454246282577515,True
POINT (72.73888671478285 19.994182744691354),6996,864,2208,72.73888671478285,19.994182744691354,False,False,64.0,64.0,-0.1575743854045868,0.3199049234390259,-0.00157928466796875,-0.003200531005859375,0.0035689689684659243,26.22328758239746,0.1053678217491021,0.1128607375569392,True,0.0,-9999,[],False,False,False,False,0.3566074129573897,-0.13684357702732086,-0.13684357702732086,True
POINT (80.09888671478285 19.994182744691354),7019,1600,2208,80.09888671478285,19.994182744691354,False,False,64.0,64.0,-0.10316354781389236,0.32169175148010254,-0.00102996826171875,-0.003215789794921875,0.003376705339178443,17.78055191040039,0.048693886224994584,0.05889237745993238,True,0.0,-9999,[],False,False,False,False,0.33782880363859635,-0.4870111346244812,-0.4870111346244812,True
POINT (82.65888671478285 19.994182744691354),7027,1856,2208,82.65888671478285,19.994182744691354,False,False,64.0,64.0,0.22228334844112396,-0.2195599377155304,0.0022228334844101028,0.002195599377152746,0.003124363187014001,225.35315228116414,0.06471371074466002,0.06568555449203832,True,0.0,-9999,[],False,False,False,False,0.3124363187016607,-0.35072898864746094,-0.35072898864746094,True
POINT (84.25888671478285 19.994182744691354),7032,2016,2208,84.25888671478285,19.994182744691354,False,False,64.0,64.0,0.41220158338546753,0.39371219277381897,0.004119873046875,-0.003936767578125,0.005698376335203648,313.68572998046875,0.0629365102982104,0.06739779084507028,True,0.0,-9999,[],False,False,False,False,0.5700170489417447,0.1119154840707779,0.1119154840707779,True
POINT (85.85888671478286 19.994182744691354),7037,2176,2208,85.85888671478286,19.994182744691354,False,False,64.0,64.0,0.12079579383134842,-0.4555450677871704,0.0012054443359375,0.00455474853515625,0.004711563233286142,194.8511962890625,0.11410241996965151,0.11671453872457764,True,0.0,-9999,[],False,False,False,False,0.47128858737780116,-0.4764822721481323,-0.4764822721481323,True
POINT (77.85888671478286 19.674182744691354),7113,1376,2240,77.85888671478286,19.674182744691354,False,False,64.0,64.0,-26.05259795486927,7.311429738998413,-0.26052597954869583,-0.07311429738998498,0.2705909948661238,74.32369736051899,0.0448534926271327,0.057962452311140264,True,0.0,-9999,[],False,False,False,False,27.059099486612055,0.02090720646083355,0.02375670149922371,True
POINT (84.57888671478285 19.674182744691354),7134,2048,2240,84.57888671478285,19.674182744691354,False,False,64.0,64.0,-0.4418211579322815,-0.41103678941726685,-0.00441741943359375,0.00411224365234375,0.006035241764038801,132.9327850341797,0.024581827788365453,0.027298530280697647,True,0.0,-9999,[],False,False,False,False,0.6034543709768591,0.08327600359916687,0.08327600359916687,True
POINT (85.53888671478285 19.674182744691354),7137,2144,2240,85.53888671478285,19.674182744691354,False,False,64.0,64.0,-0.3655186891555786,-0.32102835178375244,-0.00365447998046875,0.00321197509765625,0.004865388851612806,131.29225158691406,0.04583773690015711,0.05116859167053702,True,0.0,-9999,[],False,False,False,False,0.48648033338564184,-0.34101951122283936,-0.34101951122283936,True
POINT (75.61888671478286 19.354182744691357),7207,1152,2272,75.61888671478286,19.354182744691357,False,False,64.0,64.0,0.16257382929325104,0.37991976737976074,0.0016257382929296682,-0.003799197673799881,0.004132423981358193,336.8331326027888,0.035331641952177445,0.04749008272839944,True,8.528693203832887,-9999,[],False,False,False,False,0.4132423981357221,-0.21085959672927856,-0.21085959672927856,True
POINT (79.77888671478286 19.354182744691357),7220,1568,2272,79.77888671478286,19.354182744691357,False,False,64.0,64.0,26.92708434164524,-16.267476201057434,0.26927084341645013,0.16267476201057463,0.3145947636395169,238.86254055728006,0.04548081516673609,0.09555353727135131,True,0.0,-9999,[],False,False,False,False,31.459476363951868,0.12111995369195938,0.15315866470336914,True
POINT (80.09888671478285 19.354182744691357),7221,1600,2272,80.09888671478285,19.354182744691357,False,False,64.0,64.0,7.759705230593681,-0.11204583197832108,0.07759705230593283,0.001120458319782358,0.07760514128210866,269.1727382700996,0.06760140586400394,0.13084359888225439,True,0.0,-9999,[],False,False,False,False,7.760514128211265,0.09555584192276001,0.14505571126937866,True
POINT (82.97888671478285 19.354182744691357),7230,1888,2272,82.97888671478285,19.354182744691357,False,False,64.0,64.0,0.16456176340579987,0.17606060206890106,0.00164794921875,-0.00176239013671875,0.002412831410765648,316.9334716796875,0.07319180066846641,0.07546828000182891,True,0.0,-9999,[],False,False,False,False,0.24099358824684605,-0.1408880650997162,-0.1408880650997162,True
POINT (75.29888671478285 19.034182744691357),7307,1120,2304,75.29888671478285,19.034182744691357,False,False,64.0,64.0,-0.4917911887168884,0.41516298055648804,-0.00492095947265625,-0.004150390625,0.0064375139772892,49.829429626464844,0.053936552446877874,0.056158816373605376,True,0.0,-9999,[],False,False,False,False,0.6435983792118475,-0.08447558432817459,-0.08447558432817459,True
POINT (81.69888671478286 19.034182744691357),7327,1760,2304,81.69888671478286,19.034182744691357,False,False,64.0,64.0,0.2178429812192917,-0.3814827799797058,0.0021784298121900747,0.0038148277998004687,0.004393002115725528,209.72821466847202,0.06592213244908086,0.0720998646803828,True,0.0,-9999,[],False,False,False,False,0.4393002115723976,-0.04412706568837166,-0.04412706568837166,True
POINT (84.57888671478285 19.034182744691357),7336,2048,2304,84.57888671478285,19.034182744691357,False,False,64.0,64.0,0.36864766478538513,0.07213464379310608,0.003686476647857262,-0.0007213464379276502,0.0037563879936326895,281.07138914214283,0.05631238740912324,0.060352955210482194,True,9.68901610322736,-9999,[],False,False,False,False,0.37563879936299976,0.3167273998260498,0.3167273998260498,True
POINT (75.93888671478285 18.714182744691357),7410,1184,2336,75.93888671478285,18.714182744691357,False,False,64.0,64.0,-0.27737435698509216,0.2871950566768646,-0.002777099609375,-0.002872467041015625,0.003995416220277548,44.0034294128418,0.05170166661722826,0.0539680335389113,True,0.0,-9999,[],False,False,False,False,0.3992712542777414,0.06122206524014473,0.06122206524014473,True
POINT (81.05888671478286 18.394182744691356),7527,1696,2368,81.05888671478286,18.394182744691356,False,False,64.0,64.0,-0.30425676703453064,0.43049460649490356,-0.00304412841796875,-0.004306793212890625,0.005274010356515646,35.25117111206055,0.11811140285143173,0.11861566429695097,True,0.837653271230721,-9999,[],False,False,False,False,0.5271601146781749,0.021061599254608154,0.021061599254608154,True
POINT (82.65888671478285 18.394182744691356),7532,1856,2368,82.65888671478285,18.394182744691356,False,False,64.0,64.0,0.19998277723789215,0.07743087410926819,0.0019989013671875,-0.000774383544921875,0.0021436596289277077,291.1658020019531,0.045788688082056245,0.0479371806144751,True,0.0,-9999,[],False,False,False,False,0.21444964783628284,0.17038902640342712,0.17038902640342712,True
POINT (83.61888671478286 18.394182744691356),7535,1952,2368,83.61888671478286,18.394182744691356,False,False,64.0,64.0,0.25618475675582886,0.20261159539222717,0.0025634765625,-0.002025604248046875,0.003267182968556881,308.33978271484375,0.11594595142958485,0.11611935926297076,True,0.0,-9999,[],False,False,False,False,0.32662224079420366,0.022472836077213287,0.022472836077213287,True
POINT (83.61888671478286 18.074182744691356),7636,1952,2400,83.61888671478286,18.074182744691356,False,False,64.0,64.0,0.23551762104034424,0.35736948251724243,0.00235748291015625,-0.003574371337890625,0.004281805362552404,326.6138610839844,0.0689787932407129,0.07198446621081318,True,0.0,-9999,[],False,False,False,False,0.4279970757553664,0.12330217659473419,0.12330217659473419,True
POINT (81.37888671478285 17.754182744691356),7730,1728,2432,81.37888671478285,17.754182744691356,False,False,64.0,64.0,16.702223271131516,-17.71811392903328,0.167022232711318,0.17718113929033308,0.24349452219730544,223.30944843310908,0.12366908485650649,0.1522688387375893,True,0.9052359493719564,-9999,[],False,False,False,False,24.349452219730328,-0.22299346327781677,-0.11942294239997864,True
POINT (82.01888671478285 17.754182744691356),7732,1792,2432,82.01888671478285,17.754182744691356,False,False,64.0,64.0,0.29644420742988586,0.27526381611824036,0.0029644420743011324,-0.0027526381611835404,0.0040453595215123594,312.87830110712486,0.051380597801793576,0.0516182930689983,True,0.0,-9999,[],False,False,False,False,0.4045359521509919,0.038804251700639725,0.038804251700639725,True
POINT (82.33888671478286 17.754182744691356),7733,1824,2432,82.33888671478286,17.754182744691356,False,False,64.0,64.0,-0.32810795307159424,0.19797566533088684,-0.0032806396484375,-0.001979827880859375,0.0038317509461194277,58.89381408691406,0.03790096457312215,0.03946793146383044,True,0.0,-9999,[],False,False,False,False,0.38320907208994776,-0.10919579863548279,-0.10919579863548279,True
POINT (75.29888671478285 17.434182744691356),7812,1120,2464,75.29888671478285,17.434182744691356,False,False,64.0,64.0,0.21238365769386292,-0.21376696228981018,0.0021209716796875,0.00213623046875,0.0030103158205747604,224.81402587890625,0.06508071230760082,0.06868295263752827,True,0.0,-9999,[],False,False,False,False,0.30133558074352434,0.43367651104927063,0.43367651104927063,True
POINT (81.05888671478286 17.434182744691356),7830,1696,2464,81.05888671478286,17.434182744691356,False,False,64.0,64.0,0.14082345366477966,0.3190019428730011,0.00141143798828125,-0.0031890869140625,0.003487467998638749,336.1809387207031,0.18325027005380487,0.18879708592675212,True,0.0,-9999,[],False,False,False,False,0.34870257334700844,0.10003103315830231,0.10003103315830231,True
POINT (77.85888671478286 16.794182744691355),8022,1376,2528,77.85888671478286,16.794182744691355,False,False,64.0,64.0,-20.404365092515945,-6.799291789531708,-0.20404365092515775,0.06799291789531736,0.21507405321606554,108.42948167486594,-0.010937042130872003,0.05754581837649695,True,0.0,-9999,[],False,False,False,False,21.507405321606708,-0.020918484777212143,-0.018939226865768433,True
POINT (79.77888671478286 16.794182744691355),8028,1568,2528,79.77888671478286,16.794182744691355,False,False,64.0,64.0,-0.16858135163784027,-0.09477025270462036,-0.0016858135163744237,0.000947702527042793,0.0019339357000050428,119.34309774048464,0.16726767270718212,0.16778149587378224,True,0.0,-9999,[],False,False,False,False,0.19339357000101828,0.11919855326414108,0.11919855326414108,True
POINT (82.33888671478286 16.794182744691355),8036,1824,2528,82.33888671478286,16.794182744691355,False,False,64.0,64.0,-0.2713106870651245,-0.23973797261714935,-0.002716064453125,0.0023956298828125,0.0036216084845364094,131.46475219726562,0.0859310404256915,0.08808086403096956,True,0.0,-9999,[],False,False,False,False,0.36205494670054017,-0.09093204140663147,-0.09093204140663147,True
POINT (79.45888671478285 16.474182744691355),8128,1536,2560,79.45888671478285,16.474182744691355,False,False,64.0,64.0,-0.2682635188102722,-0.3042888641357422,-0.002685546875,0.00304412841796875,0.004059418570250273,138.60035705566406,0.09435151403525661,0.09467135076590896,True,0.0,-9999,[],False,False,False,False,0.40565629338331416,0.13395899534225464,0.13395899534225464,True
POINT (81.37888671478285 16.474182744691355),8134,1728,2560,81.37888671478285,16.474182744691355,False,False,64.0,64.0,0.27286553382873535,-0.37638232111930847,0.002728655338287922,0.003763823211194506,0.004648862777098685,215.94094951311305,0.06205096233819377,0.06660670275057398,True,0.0,-9999,[],False,False,False,False,0.4648862777097201,-0.43845319747924805,-0.43845319747924805,True
POINT (82.01888671478285 16.474182744691355),8136,1792,2560,82.01888671478285,16.474182744691355,False,False,64.0,64.0,0.10509207099676132,0.374458372592926,0.0010528564453125,-0.00374603271484375,0.003891178173944354,344.32318115234375,0.15082619285617882,0.1582966000197796,True,0.0,-9999,[],False,False,False,False,0.3889259777789739,0.3278445899486542,0.3278445899486542,True
POINT (76.57888671478285 16.154182744691354),8220,1248,2592,76.57888671478285,16.154182744691354,False,False,64.0,64.0,-0.20525768399238586,-0.41550126671791077,-0.00205230712890625,0.004154205322265625,0.0046335067600011826,153.7106170654297,0.006949427882412181,0.008440177732667756,True,0.0,-9999,[],False,False,False,False,0.4634350218553908,-0.10169976949691772,-0.10169976949691772,True
POINT (76.89888671478285 16.154182744691354),8221,1280,2592,76.89888671478285,16.154182744691354,False,False,64.0,64.0,0.2608659267425537,-0.34855717420578003,0.0026092529296875,0.00348663330078125,0.004354860633611679,216.81178283691406,0.010842998600469422,0.01554288739799219,True,0.0,-9999,[],False,False,False,False,0.43536551933469636,-0.05218655988574028,-0.05218655988574028,True
POINT (79.77888671478286 16.154182744691354),8230,1568,2592,79.77888671478286,16.154182744691354,False,False,64.0,64.0,0.27385443449020386,-0.302644282579422,0.00273895263671875,0.003025054931640625,0.004080786369740963,222.14108276367188,0.10798781599494084,0.11100729742788795,True,0.0,-9999,[],False,False,False,False,0.4081541535596108,-0.04930684342980385,-0.04930684342980385,True
POINT (80.41888671478286 16.154182744691354),8232,1632,2592,80.41888671478286,16.154182744691354,False,False,64.0,64.0,0.12213467061519623,0.4366368055343628,0.001220703125,-0.004367828369140625,0.004535200074315071,344.372802734375,0.11585063588601785,0.12620429241064274,True,0.0,-9999,[],False,False,False,False,0.45339671118517766,0.11789806932210922,0.11789806932210922,True
POINT (73.69888671478284 15.834182744691354),8312,960,2624,73.69888671478284,15.834182744691354,False,False,64.0,64.0,-0.7425419390201569,-5.626606822013855,-0.007425419390202137,0.05626606822013969,0.05675391868473756,172.48213276269163,0.06865535698746639,0.1051809039483932,True,0.0,-9999,[],False,False,False,False,5.6753918684736355,-0.5018761157989502,-0.4660496115684509,True
POINT (74.97888671478285 15.834182744691354),8316,1088,2624,74.97888671478285,15.834182744691354,False,False,64.0,64.0,10.882306277751923,1.2061000168323517,0.10882306277751752,-0.012061000168323233,0.10948939088943646,276.3243540745735,0.036975136047883904,0.11680031357775915,True,0.0,-9999,[],False,False,False,False,10.948939088943819,0.20585569739341736,0.30833256244659424,True
POINT (76.25888671478285 15.514182744691354),8421,1216,2656,76.25888671478285,15.514182744691354,False,False,64.0,64.0,0.25639575719833374,0.3007947504520416,0.0025634765625,-0.003009796142578125,0.00395351555198431,319.555908203125,0.05159775638748336,0.061542089405355584,True,0.0,-9999,[],False,False,False,False,0.3952420349720066,0.39526471495628357,0.39526471495628357,True
POINT (77.21888671478285 15.514182744691354),8424,1312,2656,77.21888671478285,15.514182744691354,False,False,64.0,64.0,0.3204467296600342,19.644882202148438,0.003204467296598068,-0.1964488220214875,0.19647495587042393,359.06547584222096,0.11205734751482668,0.15754540390492175,True,0.0,-9999,[],False,False,False,False,19.647495587042087,0.2186262160539627,0.2617088556289673,True
