geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
POINT (79.99942870956329 5.818997011859828),2932,1600,3648,79.99942870956329,5.818997011859828,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (80.63553464130872 5.818997011859828),2933,1664,3648,80.63553464130872,5.818997011859828,False,False,256.0,256.0,-0.31002816557884216,0.2265867292881012,-0.0030975341796875,-0.00226593017578125,0.003837858559563756,53.838478088378906,0.3307291524443369,0.3353261644558013,True,0.0,-9999,[],True,False,False,True
POINT (81.27164057305417 5.818997011859828),2934,1728,3648,81.27164057305417,5.818997011859828,False,False,256.0,256.0,-0.1638522446155874,-0.22990760207180783,-0.0016385224461572534,0.002299076020719326,0.002823208521453518,144.52300774316768,0.32476980689134216,0.323989799084911,False,25.122729109804865,-9999,[],False,True,False,True
POINT (81.9077465047996 5.818997011859828),2935,1792,3648,81.9077465047996,5.818997011859828,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (82.54385243654505 5.818997011859828),2936,1856,3648,82.54385243654505,5.818997011859828,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 5.818997011859828),2937,1920,3648,83.1799583682905,5.818997011859828,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.81606430003595 5.818997011859828),2938,1984,3648,83.81606430003595,5.818997011859828,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 5.818997011859828),2939,2048,3648,84.45217023178138,5.818997011859828,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.08827616352683 5.818997011859828),2940,2112,3648,85.08827616352683,5.818997011859828,False,False,166.0,166.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.72438209527226 5.818997011859828),2941,2176,3648,85.72438209527226,5.818997011859828,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (70.45783973338165 5.182891080114388),2968,640,3712,70.45783973338165,5.182891080114388,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.09394566512708 5.182891080114388),2969,704,3712,71.09394566512708,5.182891080114388,False,False,140.0,140.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.73005159687253 5.182891080114388),2970,768,3712,71.73005159687253,5.182891080114388,False,False,252.0,252.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 5.182891080114388),2971,832,3712,72.36615752861798,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.00226346036341 5.182891080114388),2972,896,3712,73.00226346036341,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 5.182891080114388),2973,960,3712,73.63836939210886,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 5.182891080114388),2974,1024,3712,74.2744753238543,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 5.182891080114388),2975,1088,3712,74.91058125559974,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 5.182891080114388),2976,1152,3712,75.54668718734519,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 5.182891080114388),2977,1216,3712,76.18279311909063,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 5.182891080114388),2978,1280,3712,76.81889905083607,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (77.45500498258151 5.182891080114388),2979,1344,3712,77.45500498258151,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.09111091432696 5.182891080114388),2980,1408,3712,78.09111091432696,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 5.182891080114388),2981,1472,3712,78.7272168460724,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 5.182891080114388),2982,1536,3712,79.36332277781784,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: -122.36011976003647 px / Y: 0.3384230434894562 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 5.182891080114388),2983,1600,3712,79.99942870956329,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (80.63553464130872 5.182891080114388),2984,1664,3712,80.63553464130872,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 5.182891080114388),2985,1728,3712,81.27164057305417,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.9077465047996 5.182891080114388),2986,1792,3712,81.9077465047996,5.182891080114388,False,False,256.0,256.0,-0.18991287052635156,-0.17379960417750956,-0.0018991287052614325,0.0017379960417756024,0.0025743581880491354,132.46332905228445,0.3735799974585455,0.3882648564573411,True,22.015607417886358,-9999,[],False,False,False,False
POINT (82.54385243654505 5.182891080114388),2987,1856,3712,82.54385243654505,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 5.182891080114388),2988,1920,3712,83.1799583682905,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: 122.56675300002098 px / Y: 113.34245774149895 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",[],-9999,-9999,-9999,-9999
POINT (83.81606430003595 5.182891080114388),2989,1984,3712,83.81606430003595,5.182891080114388,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 5.182891080114388),2990,2048,3712,84.45217023178138,5.182891080114388,False,False,238.0,238.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.08827616352683 5.182891080114388),2991,2112,3712,85.08827616352683,5.182891080114388,False,False,138.0,138.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.72438209527226 5.182891080114388),2992,2176,3712,85.72438209527226,5.182891080114388,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (70.45783973338165 4.546785148368947),3019,640,3776,70.45783973338165,4.546785148368947,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.09394566512708 4.546785148368947),3020,704,3776,71.09394566512708,4.546785148368947,False,False,154.0,154.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.73005159687253 4.546785148368947),3021,768,3776,71.73005159687253,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 4.546785148368947),3022,832,3776,72.36615752861798,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.00226346036341 4.546785148368947),3023,896,3776,73.00226346036341,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 4.546785148368947),3024,960,3776,73.63836939210886,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 4.546785148368947),3025,1024,3776,74.2744753238543,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 4.546785148368947),3026,1088,3776,74.91058125559974,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 4.546785148368947),3027,1152,3776,75.54668718734519,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 4.546785148368947),3028,1216,3776,76.18279311909063,4.546785148368947,False,False,256.0,256.0,-58.86609265209415,17.883241608742455,-0.5886609265208236,-0.17883241608738842,0.615225746743427,73.10146564171622,0.2404095649587879,0.3042010845033535,True,0.0,-9999,[],True,False,False,True
POINT (76.81889905083607 4.546785148368947),3029,1280,3776,76.81889905083607,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (77.45500498258151 4.546785148368947),3030,1344,3776,77.45500498258151,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.09111091432696 4.546785148368947),3031,1408,3776,78.09111091432696,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 4.546785148368947),3032,1472,3776,78.7272168460724,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 4.546785148368947),3033,1536,3776,79.36332277781784,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 4.546785148368947),3034,1600,3776,79.99942870956329,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (80.63553464130872 4.546785148368947),3035,1664,3776,80.63553464130872,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 4.546785148368947),3036,1728,3776,81.27164057305417,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (81.9077465047996 4.546785148368947),3037,1792,3776,81.9077465047996,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (82.54385243654505 4.546785148368947),3038,1856,3776,82.54385243654505,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 4.546785148368947),3039,1920,3776,83.1799583682905,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.81606430003595 4.546785148368947),3040,1984,3776,83.81606430003595,4.546785148368947,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 4.546785148368947),3041,2048,3776,84.45217023178138,4.546785148368947,False,False,212.0,212.0,-7.8175022900120075,-0.07127324491740691,-0.0781750229000977,0.0007127324491733589,0.07817827187252802,90.52235903906751,0.1848255478421479,-9999.0,False,2.9556513742735575,-9999,[],True,True,False,True
POINT (85.08827616352683 4.546785148368947),3042,2112,3776,85.08827616352683,4.546785148368947,False,False,110.0,110.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.72438209527226 4.546785148368947),3043,2176,3776,85.72438209527226,4.546785148368947,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (70.45783973338165 3.9106792166234996),3070,640,3840,70.45783973338165,3.9106792166234996,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.09394566512708 3.9106792166234996),3071,704,3840,71.09394566512708,3.9106792166234996,False,False,166.0,166.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.73005159687253 3.9106792166234996),3072,768,3840,71.73005159687253,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 3.9106792166234996),3073,832,3840,72.36615752861798,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.00226346036341 3.9106792166234996),3074,896,3840,73.00226346036341,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 3.9106792166234996),3075,960,3840,73.63836939210886,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 3.9106792166234996),3076,1024,3840,74.2744753238543,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 3.9106792166234996),3077,1088,3840,74.91058125559974,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 3.9106792166234996),3078,1152,3840,75.54668718734519,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 3.9106792166234996),3079,1216,3840,76.18279311909063,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 3.9106792166234996),3080,1280,3840,76.81889905083607,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (77.45500498258151 3.9106792166234996),3081,1344,3840,77.45500498258151,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.09111091432696 3.9106792166234996),3082,1408,3840,78.09111091432696,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 3.9106792166234996),3083,1472,3840,78.7272168460724,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 3.9106792166234996),3084,1536,3840,79.36332277781784,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 3.9106792166234996),3085,1600,3840,79.99942870956329,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (80.63553464130872 3.9106792166234996),3086,1664,3840,80.63553464130872,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 3.9106792166234996),3087,1728,3840,81.27164057305417,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.9077465047996 3.9106792166234996),3088,1792,3840,81.9077465047996,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (82.54385243654505 3.9106792166234996),3089,1856,3840,82.54385243654505,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 3.9106792166234996),3090,1920,3840,83.1799583682905,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.81606430003595 3.9106792166234996),3091,1984,3840,83.81606430003595,3.9106792166234996,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 3.9106792166234996),3092,2048,3840,84.45217023178138,3.9106792166234996,False,False,184.0,184.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.08827616352683 3.9106792166234996),3093,2112,3840,85.08827616352683,3.9106792166234996,False,False,100.0,100.0,15.07859892398419,1.277031809091822,0.15078598923980735,-0.012770318090915111,0.15132579282848793,274.8409234973741,-9999.0,0.19642552583052952,False,0.0,-9999,[],True,True,False,True
POINT (70.45783973338165 3.274573284878059),3121,640,3904,70.45783973338165,3.274573284878059,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.09394566512708 3.274573284878059),3122,704,3904,71.09394566512708,3.274573284878059,False,False,178.0,178.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.73005159687253 3.274573284878059),3123,768,3904,71.73005159687253,3.274573284878059,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 3.274573284878059),3124,832,3904,72.36615752861798,3.274573284878059,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: -1.1129570975899696 px / Y: -105.751704454422 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",[],-9999,-9999,-9999,-9999
POINT (73.00226346036341 3.274573284878059),3125,896,3904,73.00226346036341,3.274573284878059,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 3.274573284878059),3126,960,3904,73.63836939210886,3.274573284878059,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 3.274573284878059),3127,1024,3904,74.2744753238543,3.274573284878059,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 3.274573284878059),3128,1088,3904,74.91058125559974,3.274573284878059,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 3.274573284878059),3129,1152,3904,75.54668718734519,3.274573284878059,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
