geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,OUTLIER
POINT (78.40916388019969 40.48677029198647),550,1440,160,78.40916388019969,40.48677029198647,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.7272168460724 40.48677029198647),551,1472,160,78.7272168460724,40.48677029198647,False,False,124.0,124.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.04526981194512 40.48677029198647),552,1504,160,79.04526981194512,40.48677029198647,False,False,114.0,114.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.36332277781784 40.48677029198647),553,1536,160,79.36332277781784,40.48677029198647,False,False,106.0,106.0,-0.2431700974702835,-0.1485668271780014,-0.00243377685546875,0.001483917236328125,0.002850487595424056,121.42320251464844,0.13200016636291959,0.13021499698590555,False,0.0,-9999,[],True,True
POINT (79.68137574369057 40.48677029198647),554,1568,160,79.68137574369057,40.48677029198647,False,False,100.0,100.0,0.22990712523464962,9.72954627871707,0.0022990712523522916,-0.09729546278715162,0.09732262228068764,358.646364726074,-9999.0,-9999.0,False,0.0,-9999,[],True,True
POINT (79.99942870956329 40.48677029198647),555,1600,160,79.99942870956329,40.48677029198647,False,False,100.0,100.0,-0.09153319895269307,16.796346694234376,-0.0009153319895318646,-0.1679634669423109,0.16796596101571243,0.3122354024330281,-9999.0,-9999.0,False,0.0,-9999,[],True,True
POINT (80.317481675436 40.48677029198647),556,1632,160,80.317481675436,40.48677029198647,False,False,100.0,100.0,0.09975555539133149,9.563447535039897,0.000997555553908569,-0.09563447535037994,0.09563967791991754,359.4023739862692,-9999.0,-9999.0,False,0.0,-9999,[],True,True
POINT (80.63553464130872 40.48677029198647),557,1664,160,80.63553464130872,40.48677029198647,False,False,100.0,100.0,-0.2564685642719779,-1.4168948233130414,-0.0025646856427243847,0.01416894823312731,0.014399191174473589,169.74012322498487,-9999.0,-9999.0,False,0.0,-9999,[],True,True
POINT (80.95358760718145 40.48677029198647),558,1696,160,80.95358760718145,40.48677029198647,False,False,100.0,100.0,-31.87972015888133,-32.33963412047076,-0.318797201588751,0.3233963412046421,0.454111053868289,135.41032300531694,-9999.0,0.14003973799131197,False,0.0,-9999,[],True,True
POINT (81.27164057305417 40.48677029198647),559,1728,160,81.27164057305417,40.48677029198647,False,False,100.0,100.0,-32.12811324000998,-31.878971353179598,-0.3212811324000384,0.3187897135317357,0.4526018642138995,134.77698239788697,-9999.0,-9999.0,False,0.0,-9999,[],True,True
POINT (81.5896935389269 40.48677029198647),560,1760,160,81.5896935389269,40.48677029198647,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (81.9077465047996 40.48677029198647),561,1792,160,81.9077465047996,40.48677029198647,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (82.22579947067234 40.48677029198647),562,1824,160,82.22579947067234,40.48677029198647,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (82.54385243654505 40.48677029198647),563,1856,160,82.54385243654505,40.48677029198647,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (82.86190540241778 40.48677029198647),564,1888,160,82.86190540241778,40.48677029198647,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.04810456274525 40.16871732611374),631,800,192,72.04810456274525,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.36615752861798 40.16871732611374),632,832,192,72.36615752861798,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.68421049449069 40.16871732611374),633,864,192,72.68421049449069,40.16871732611374,False,False,112.0,112.0,-0.31262555718428153,-0.28907907009130507,-0.003126255571842762,0.0028907907009099176,0.004257950772019936,132.7589896591078,0.10878595666956818,0.10966966150126221,True,0.0,-9999,[],True,True
POINT (73.00226346036341 40.16871732611374),634,896,192,73.00226346036341,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.32031642623613 40.16871732611374),635,928,192,73.32031642623613,40.16871732611374,False,False,128.0,128.0,-0.38274905085571276,12.563844233753796,-0.0038274905085557975,-0.12563844233751098,0.12569672977682894,1.7449376475692902,0.18414661417507555,0.15025405047263565,False,18.196778943125665,-9999,[],True,True
POINT (73.63836939210886 40.16871732611374),636,960,192,73.63836939210886,40.16871732611374,False,False,128.0,128.0,0.05238238722086995,0.3325107991696066,0.0005238238722142796,-0.0033251079916922777,0.003366115655398283,351.04743435786924,0.15496043810344398,0.15590182642958575,True,0.0,-9999,[],True,True
POINT (73.95642235798158 40.16871732611374),637,992,192,73.95642235798158,40.16871732611374,False,False,128.0,128.0,0.2564932107925415,0.28467512130737305,0.0025634765625,-0.00284576416015625,0.003830115543678403,317.9810485839844,0.13478510662175502,0.13504001713973096,True,0.0,-9999,[],True,True
POINT (74.2744753238543 40.16871732611374),638,1024,192,74.2744753238543,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (74.59252828972703 40.16871732611374),639,1056,192,74.59252828972703,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (74.91058125559974 40.16871732611374),640,1088,192,74.91058125559974,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.22863422147246 40.16871732611374),641,1120,192,75.22863422147246,40.16871732611374,False,False,128.0,128.0,-0.20912021398544312,0.2750219404697418,-0.0020904541015625,-0.002750396728515625,0.003454660763964057,37.248497009277344,0.12680615245796112,0.12666958347547225,False,0.0,-9999,[],True,True
POINT (75.54668718734519 40.16871732611374),642,1152,192,75.54668718734519,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.86474015321791 40.16871732611374),643,1184,192,75.86474015321791,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.18279311909063 40.16871732611374),644,1216,192,76.18279311909063,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.50084608496334 40.16871732611374),645,1248,192,76.50084608496334,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.81889905083607 40.16871732611374),646,1280,192,76.81889905083607,40.16871732611374,False,False,128.0,128.0,-0.16812318563461304,-0.25215286016464233,-0.001678466796875,0.002521514892578125,0.0030290738213807344,146.3065948486328,0.0911513895907687,0.09140129711231287,True,0.0,-9999,[],True,True
POINT (77.13695201670879 40.16871732611374),647,1312,192,77.13695201670879,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.45500498258151 40.16871732611374),648,1344,192,77.45500498258151,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.77305794845424 40.16871732611374),649,1376,192,77.77305794845424,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (78.09111091432696 40.16871732611374),650,1408,192,78.09111091432696,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.40916388019969 40.16871732611374),651,1440,192,78.40916388019969,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.7272168460724 40.16871732611374),652,1472,192,78.7272168460724,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.04526981194512 40.16871732611374),653,1504,192,79.04526981194512,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.36332277781784 40.16871732611374),654,1536,192,79.36332277781784,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.68137574369057 40.16871732611374),655,1568,192,79.68137574369057,40.16871732611374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.99942870956329 40.16871732611374),656,1600,192,79.99942870956329,40.16871732611374,False,False,128.0,128.0,0.11372885853052139,0.09077931940555573,0.00113677978515625,-0.00090789794921875,0.001454835757613182,308.59716796875,0.3436228869187781,0.3441211490174933,True,0.0,-9999,[],True,True
POINT (80.317481675436 40.16871732611374),657,1632,192,80.317481675436,40.16871732611374,False,False,128.0,128.0,-0.22180995345115662,-0.15611445903778076,-0.00222015380859375,0.001560211181640625,0.0027135477866977453,125.13868713378906,0.4154984665798624,0.41719077555306966,True,0.0,-9999,[],True,True
POINT (80.63553464130872 40.16871732611374),658,1664,192,80.63553464130872,40.16871732611374,False,False,124.0,124.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (80.95358760718145 40.16871732611374),659,1696,192,80.95358760718145,40.16871732611374,False,False,114.0,114.0,0.21560879051689621,0.4075646996498919,0.0021560879051634174,-0.0040756469964975395,0.004610814840660097,332.12038370274456,-9999.0,-9999.0,False,0.0,-9999,[],True,True
POINT (81.27164057305417 40.16871732611374),660,1728,192,81.27164057305417,40.16871732611374,False,False,104.0,104.0,-0.11174607276918727,0.32198056578642575,-0.0011174607276984716,-0.003219805657863617,0.0034082058259968626,19.139762629981263,-9999.0,-9999.0,False,50.65630644493798,-9999,[],False,False
POINT (81.5896935389269 40.16871732611374),661,1760,192,81.5896935389269,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (81.9077465047996 40.16871732611374),662,1792,192,81.9077465047996,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (82.22579947067234 40.16871732611374),663,1824,192,82.22579947067234,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (82.54385243654505 40.16871732611374),664,1856,192,82.54385243654505,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (82.86190540241778 40.16871732611374),665,1888,192,82.86190540241778,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (83.1799583682905 40.16871732611374),666,1920,192,83.1799583682905,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (83.49801133416322 40.16871732611374),667,1952,192,83.49801133416322,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (83.81606430003595 40.16871732611374),668,1984,192,83.81606430003595,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (84.13411726590866 40.16871732611374),669,2016,192,84.13411726590866,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (84.45217023178138 40.16871732611374),670,2048,192,84.45217023178138,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.04810456274525 39.85066436024102),732,800,224,72.04810456274525,39.85066436024102,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.36615752861798 39.85066436024102),733,832,224,72.36615752861798,39.85066436024102,False,False,100.0,100.0,0.2822155356407727,-8.686139583589375,0.0028221553564122814,0.08686139583587504,0.08690723012162047,181.8609041261156,-9999.0,-9999.0,False,23.043293819385525,-9999,[],False,False
POINT (72.68421049449069 39.85066436024102),734,864,224,72.68421049449069,39.85066436024102,False,False,124.0,124.0,-0.2513396143913269,-0.37912464141845703,-0.00251007080078125,0.00379180908203125,0.004547336604446173,146.45773315429688,-9999.0,-9999.0,False,2.525519759438879,-9999,[],True,True
POINT (73.00226346036341 39.85066436024102),735,896,224,73.00226346036341,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.32031642623613 39.85066436024102),736,928,224,73.32031642623613,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.63836939210886 39.85066436024102),737,960,224,73.63836939210886,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.95642235798158 39.85066436024102),738,992,224,73.95642235798158,39.85066436024102,False,False,128.0,128.0,0.39803770184516907,-0.2900669276714325,0.0039825439453125,0.002899169921875,0.004926037043333054,233.9176025390625,0.1259678476461147,0.12780038463677026,True,2.987021428925118,-9999,[],True,True
POINT (74.2744753238543 39.85066436024102),739,1024,224,74.2744753238543,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (74.59252828972703 39.85066436024102),740,1056,224,74.59252828972703,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (74.91058125559974 39.85066436024102),741,1088,224,74.91058125559974,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.22863422147246 39.85066436024102),742,1120,224,75.22863422147246,39.85066436024102,False,False,128.0,128.0,0.21354569494728523,5.704658776522818,0.002135456949474701,-0.057046587765213985,0.057086542652689365,357.8562158832302,0.14525423377673027,0.15229365734414205,True,0.0,-9999,[],True,True
POINT (75.54668718734519 39.85066436024102),743,1152,224,75.54668718734519,39.85066436024102,False,False,128.0,128.0,-0.32879382371909005,0.4869774281979576,-0.0032879382371930888,-0.004869774281978323,0.005875818190602385,34.02614386075413,0.06765214035649336,0.06895793067918046,True,2.8118605585111,-9999,[],True,True
POINT (75.86474015321791 39.85066436024102),744,1184,224,75.86474015321791,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.18279311909063 39.85066436024102),745,1216,224,76.18279311909063,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.50084608496334 39.85066436024102),746,1248,224,76.50084608496334,39.85066436024102,False,False,128.0,128.0,0.25841978192334547,0.31182989478117473,0.002584197819231804,-0.0031182989478111267,0.004049921813670283,320.3507659100805,0.09197255327574355,0.09201368336629447,True,15.450090591917203,-9999,[],True,True
POINT (76.81889905083607 39.85066436024102),747,1280,224,76.81889905083607,39.85066436024102,False,False,128.0,128.0,0.14502471685412432,-0.36252018809325753,0.0014502471685347018,0.0036252018809292963,0.0039045237260562555,201.80367684953148,0.13105869382669758,0.1334920947929155,True,30.90751865085808,-9999,[],False,False
POINT (77.13695201670879 39.85066436024102),748,1312,224,77.13695201670879,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.45500498258151 39.85066436024102),749,1344,224,77.45500498258151,39.85066436024102,False,False,128.0,128.0,-0.38952115178115965,38.194487094886746,-0.0038952115178148006,-0.3819448709487929,0.3819647328181734,0.5843027629709119,0.1343827227575705,0.10667446367381221,False,0.0,-9999,[],True,True
POINT (77.77305794845424 39.85066436024102),750,1376,224,77.77305794845424,39.85066436024102,False,False,128.0,128.0,48.73280993104951,-44.31161630154538,0.4873280993104032,0.44311616301536816,0.6586657804250594,227.72047829641303,0.14971273638856572,0.13356083185313522,False,0.0,-9999,[],True,True
POINT (78.09111091432696 39.85066436024102),751,1408,224,78.09111091432696,39.85066436024102,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
